date,close,low,open,sma_50,sma_200,sma_10,ema_10,upper_bb,middle_bb,obv,log_close,low_atr_pct
2021-02-11,3916.3798828125,3890.389892578125,3916.39990234375,3764.4006103515626,3397.136553955078,3855.622998046875,3874.6766269018644,3949.392756084925,3835.422509765625,166654980000.0,8.272923006813803,73.86746137438388
2021-02-12,3934.830078125,3905.780029296875,3911.64990234375,3769.848212890625,3402.113154296875,3877.6820068359375,3885.6136180333438,3962.60951598401,3842.38701171875,170790040000.0,8.277622977739965,77.37279797811605
2021-02-16,3932.590087890625,3923.85009765625,3939.610107421875,3775.119814453125,3407.213955078125,3893.5550048828127,3894.154794371031,3971.894714749983,3850.6040161132814,165731050000.0,8.27705354322455,77.35206253364676
2021-02-17,3931.330078125,3900.429931640625,3918.5,3780.4120166015614,3412.7170556640626,3904.0570068359375,3900.9139368717524,3980.9382650633443,3857.2250244140623,161000400000.0,8.276733089875632,87.19938728997059
2021-02-18,3913.969970703125,3885.030029296875,3915.860107421875,3784.709013671875,3418.073205566406,3912.43701171875,3903.287761204729,3986.4444469469354,3860.331018066406,156206750000.0,8.27230747564839,91.75322529961052
2021-02-19,3906.7099609375,3903.070068359375,3921.159912109375,3789.004013671875,3423.2645556640623,3915.9340087890623,3903.90997933796,3990.6667692145784,3863.0130126953127,151361430000.0,8.270450856552724,103.71238347757547
2021-02-22,3876.5,3874.7099609375,3885.550048828125,3792.489013671875,3428.404956054688,3914.9010009765625,3898.926346731058,3992.1488529056273,3864.764514160156,145444330000.0,8.262687963659014,110.9799873631739
2021-02-23,3881.3701171875,3805.590087890625,3857.070068359375,3796.6600146484375,3433.405856933594,3911.47900390625,3895.7343049958654,3993.5697800052258,3866.0650146484377,151740940000.0,8.26394349327054,104.47738175258384
2021-02-24,3925.429931640625,3859.60009765625,3873.7099609375,3801.806611328125,3438.3840063476564,3912.8989990234377,3901.133509840367,3999.6659273425785,3869.855505371094,157753730000.0,8.275231160941527,98.57235723982143
2021-02-25,3829.340087890625,3814.0400390625,3915.800048828125,3805.1242138671873,3442.879757080078,3904.84501953125,3888.080160394959,3993.2873238860866,3873.7840087890627,151206260000.0,8.250447766517354,86.49880383673963
2021-02-26,3811.14990234375,3789.5400390625,3839.659912109375,3808.397412109375,3447.5849060058595,3894.322021484375,3874.0928407492847,3991.4493909128278,3874.972509765625,144680190000.0,8.245686234223555,79.65643838950638
2021-03-01,3901.820068359375,3842.510009765625,3842.510009765625,3812.541411132812,3452.994006347656,3891.0210205078124,3879.13415486021,3974.8621246420576,3884.351513671875,149795010000.0,8.269198407449249,72.65294202599411
2021-03-02,3870.2900390625,3868.570068359375,3903.639892578125,3815.9238134765615,3458.0829565429685,3884.791015625,3877.5261338060805,3964.6518697024785,3889.1730102539063,144259000000.0,8.26108472870974,71.02300219146242
2021-03-03,3819.719970703125,3818.860107421875,3863.989990234375,3817.86861328125,3462.863056640625,3873.6300048828125,3867.0159223328155,3965.4660791218275,3888.843505859375,138085340000.0,8.247932392814938,69.28810053177403
2021-03-04,3768.469970703125,3723.340087890625,3818.530029296875,3819.049814453125,3466.9358569335936,3859.0800048828123,3849.0984765819626,3975.4378793696474,3885.758508300781,130889940000.0,8.234424354750548,60.870922788933534
2021-03-05,3841.93994140625,3730.18994140625,3793.580078125,3821.99021484375,3471.530856933594,3852.6030029296876,3847.796924731833,3975.8011162087805,3884.268505859375,137741010000.0,8.253732711089258,55.18037297517755
2021-03-08,3821.35009765625,3819.25,3844.389892578125,3824.6720166015625,3475.779556884765,3847.0880126953125,3842.9884107180906,3976.5234310768537,3880.9945068359375,131869300000.0,8.248359067865232,54.47014962865175
2021-03-09,3875.43994140625,3851.929931640625,3851.929931640625,3828.380615234375,3480.4142065429687,3846.4949951171875,3848.8886890250283,3973.2019389731427,3878.9869995117188,137382860000.0,8.262414468609164,52.3126947500698
2021-03-10,3898.81005859375,3885.72998046875,3891.989990234375,3832.295615234375,3485.1310070800782,3843.8330078125,3857.9653016738866,3971.883814786706,3878.366003417969,143230240000.0,8.268426672380151,52.99741842985165
2021-03-11,3939.340087890625,3915.5400390625,3915.5400390625,3836.37521484375,3489.868857421875,3854.8330078125,3872.760717349657,3976.1813454006005,3879.839013671875,148543120000.0,8.278768497880808,51.68594259806353
2021-03-12,3943.340087890625,3915.2099609375,3924.52001953125,3840.701215820312,3494.404908447266,3868.0520263671874,3885.5933301752875,3980.2526921374483,3881.1870239257814,153019400000.0,8.27978338120834,51.789989621877886
2021-03-15,3968.93994140625,3923.5400390625,3942.9599609375,3845.4392138671874,3499.100958251953,3874.764013671875,3900.7472594900078,3986.6565341814835,3882.8925170898438,157919500000.0,8.286254320747753,54.14342341856713
2021-03-16,3962.7099609375,3953.43994140625,3973.590087890625,3849.57201171875,3503.692957763672,3884.006005859375,3912.0132052077333,3991.8140325965414,3884.3985107421877,153306420000.0,8.284683403769156,56.879946127324374
2021-03-17,3974.1201171875,3935.739990234375,3949.570068359375,3855.041416015625,3508.284908447265,3899.4460205078126,3923.305371022236,3999.1846433153596,3886.5380126953123,157868080000.0,8.287558648419315,60.56248701893585
2021-03-18,3915.4599609375,3910.860107421875,3953.5,3858.8134130859376,3512.4581079101563,3914.14501953125,3921.8789328250114,3999.333559679699,3886.612512207031,152749490000.0,8.272688088353368,60.73235469106746
2021-03-19,3913.10009765625,3886.75,3913.139892578125,3862.1126171875,3516.4092578125,3921.26103515625,3920.282780976145,3999.915040565428,3886.932019042969,144992070000.0,8.272085202679614,64.65985008945488
2021-03-22,3940.590087890625,3914.159912109375,3916.47998046875,3864.8486181640624,3520.550457763672,3933.1850341796876,3923.9750185969597,4005.3674221796605,3890.1365234375,149308330000.0,8.279085759577956,64.77944488264993
2021-03-23,3910.52001953125,3901.570068359375,3937.60009765625,3866.565419921875,3524.133408203125,3936.6930419921873,3921.528655130467,4007.081638080521,3891.5940185546874,144639320000.0,8.271425641458622,65.19146564193296
2021-03-24,3889.139892578125,3889.070068359375,3919.929931640625,3868.356015625,3527.417158203125,3935.726025390625,3915.639789211859,4004.219244573891,3889.7795166015626,139856300000.0,8.265943304858274,70.65986666134377
2021-03-25,3909.52001953125,3853.5,3879.340087890625,3870.5226171875,3530.9288586425782,3932.7440185546875,3914.527103815384,4005.0517852306,3893.7885131835938,144804640000.0,8.271169888291002,75.44361541954449
2021-03-26,3974.5400390625,3917.1201171875,3917.1201171875,3873.816616210938,3534.850859375,3935.864013671875,3925.4385465875866,4011.7345481340567,3901.9580200195314,150287800000.0,8.287664306949718,75.96047760176496
2021-03-29,3971.090087890625,3943.25,3969.31005859375,3877.3276171875,3539.695809326172,3936.0790283203123,3933.738826824502,4019.258015690518,3905.421520996094,145659620000.0,8.286795917323332,81.40958913529434
2021-03-30,3958.550048828125,3944.35009765625,3963.340087890625,3881.133618164063,3544.282009277344,3935.663037109375,3938.249958097888,4024.7193904638816,3909.834521484375,141538110000.0,8.283633087913682,83.29570118183251
2021-03-31,3972.889892578125,3966.97998046875,3967.25,3884.6132177734376,3548.813508300781,3935.5400146484376,3944.5481280033855,4027.651959035506,3917.493017578125,146116160000.0,8.287249041506103,87.13848155165162
2021-04-01,4019.8701171875,3992.780029296875,3992.780029296875,3887.9736181640624,3553.2891589355468,3945.9810302734377,3958.24303512777,4025.7584398990375,3930.063024902344,150278290000.0,8.299004871933777,85.3014838962055
2021-04-05,4077.909912109375,4034.43994140625,4034.43994140625,3892.470415039063,3558.111258544922,3962.46201171875,3980.000649124425,4048.723111592651,3941.8615234375,154283320000.0,8.31333985969602,84.01084892197099
2021-04-06,4073.93994140625,4068.139892578125,4075.570068359375,3897.119814453125,3562.9042578125,3975.7969970703125,3997.0805204483927,4061.101163740687,3954.491015625,150202050000.0,8.312365854755223,85.92805546050288
2021-04-07,4079.949951171875,4068.31005859375,4074.2900390625,3901.611611328125,3567.8153076171875,3992.739990234375,4012.1476896708436,4078.055188573267,3964.716516113281,154322860000.0,8.31384000045333,90.47876886322297
2021-04-08,4097.169921875,4082.5400390625,4089.949951171875,3906.562607421875,3572.7118566894533,4013.5429931640624,4027.6062773443264,4097.484975423818,3974.6345092773436,158229960000.0,8.318051751393922,97.78882118337798
2021-04-09,4128.7998046875,4095.510009765625,4096.10986328125,3914.123203125,3577.6994055175783,4035.4709716796874,4046.0051004976303,4122.806938573485,3984.1074951171877,161870350000.0,8.32574203952961,99.70300718523471
2021-04-12,4127.990234375,4114.81982421875,4124.7099609375,3920.93541015625,3583.087706298828,4050.8159912109377,4060.9114884753335,4144.020562176201,3993.3400024414063,158281450000.0,8.32554594145487,104.77719237715135
2021-04-13,4141.58984375,4124.43017578125,4130.10009765625,3929.4824072265615,3588.37685546875,4067.865966796875,4075.5802803434544,4165.322066545188,4001.9724975585937,162016170000.0,8.328835013331933,109.81342547623778
2021-04-14,4124.66015625,4120.8701171875,4141.580078125,3936.498408203125,3593.95490600586,4084.4769775390623,4084.5038941446446,4180.724471060545,4010.0700073242188,158030820000.0,8.324738909011202,114.55290384974296
2021-04-15,4170.419921875,4139.759765625,4139.759765625,3943.38060546875,3599.540805664062,4104.22998046875,4100.124990095618,4203.246798267093,4019.8849975585936,162064240000.0,8.335772010412322,119.14956888092743
2021-04-16,4185.47021484375,4170.75,4174.14013671875,3950.486611328125,3604.966706542969,4120.789990234375,4115.642303686187,4223.636054980895,4033.3855102539064,166228060000.0,8.339374333802839,133.11731556265016
2021-04-19,4163.259765625,4150.47021484375,4179.7998046875,3956.3170068359377,3610.203704833984,4129.324975585938,4124.300024038698,4235.759813780531,4045.8934936523438,162417770000.0,8.334053643909082,133.56013654298002
2021-04-20,4134.93994140625,4118.3798828125,4159.18017578125,3961.2792041015614,3615.228354492188,4135.424975585937,4126.234554469162,4242.79964352166,4055.610986328125,158075120000.0,8.327228082904004,127.22289883553555
2021-04-21,4173.419921875,4126.35009765625,4128.419921875,3966.43580078125,3620.196854248047,4144.77197265625,4134.813712179313,4250.177978802626,4068.7559814453125,161962370000.0,8.336491103823857,123.96513154516983
2021-04-22,4134.97998046875,4123.68994140625,4170.4599609375,3970.91080078125,3625.145153808594,4148.552978515625,4134.843942777393,4244.554265139178,4081.047985839844,157717230000.0,8.327237765963302,121.75843140081818
2021-04-23,4180.169921875,4138.77978515625,4138.77978515625,3976.3166015625,3630.1963037109376,4153.689990234375,4143.085029886049,4243.18213865103,4094.5804809570313,161287110000.0,8.338107175858834,123.33809257287358
2021-04-26,4187.6201171875,4182.35986328125,4185.02978515625,3981.74140625,3635.3741540527344,4159.652978515625,4151.182318486312,4248.334990510226,4105.234484863281,165035430000.0,8.339887860423417,125.72604537881908
2021-04-27,4186.72021484375,4176.22021484375,4188.25,3986.779208984375,3640.3825549316407,4164.166015625,4157.643754187665,4249.214460384464,4116.0159912109375,161324730000.0,8.339672941441972,124.92184441912774
2021-04-28,4183.18017578125,4181.77978515625,4185.14013671875,3991.791010742188,3645.5223559570313,4170.018017578125,4162.286739931953,4242.053186383315,4127.247497558594,157537370000.0,8.338827043854575,124.68587009478311
2021-04-29,4211.47021484375,4176.81005859375,4206.14013671875,3997.3938134765626,3650.5921069335936,4174.123046875,4171.229189915916,4235.429200196007,4139.176513671875,161836050000.0,8.345567085391279,122.45142944785276
2021-04-30,4181.169921875,4174.85009765625,4198.10009765625,4002.7378125,3655.36515625,4173.693017578125,4173.036595726659,4227.927868375574,4147.24150390625,157535170000.0,8.338346371974158,117.54955735265956
2021-05-03,4192.66015625,4188.02978515625,4191.97998046875,4008.45681640625,3660.250606689453,4176.633056640625,4176.604515821811,4229.33220922194,4152.979016113281,161605390000.0,8.34109069362367,116.82798403236336
2021-05-04,4164.66015625,4128.58984375,4179.0400390625,4014.22001953125,3664.95025756836,4179.605078125,4174.432814081481,4224.785847163743,4157.515026855469,157152930000.0,8.334389956133823,108.01361405788347
2021-05-05,4167.58984375,4160.93994140625,4177.06005859375,4019.9444140625,3669.529006347656,4179.0220703125,4173.188637657575,4219.0423445754495,4161.897021484375,161383850000.0,8.335093172580937,113.53835480334384
2021-05-06,4201.6201171875,4147.330078125,4169.14013671875,4025.4682177734376,3674.250606689453,4185.686083984375,4178.357997572107,4218.443549992063,4167.11953125,165894850000.0,8.343225472079569,106.04070866064494
2021-05-07,4232.60009765625,4201.64013671875,4210.33984375,4033.53341796875,3679.033507080078,4190.9291015625,4188.220197587405,4227.899747537513,4172.309545898437,169910930000.0,8.350571763498756,107.1514634556356
2021-05-10,4188.43017578125,4188.1298828125,4228.2900390625,4041.0790234375,3683.7973583984376,4191.010107421875,4188.2583754408315,4227.416812670157,4175.33154296875,165350230000.0,8.340081282995618,106.15326542988329
2021-05-11,4152.10009765625,4111.52978515625,4150.33984375,4046.084624023437,3688.479709472656,4187.548095703125,4181.684143116362,4226.768844304066,4175.8570556640625,160479520000.0,8.331369532853836,99.14449761570356
2021-05-12,4063.0400390625,4056.8798828125,4130.5498046875,4049.939624023437,3692.597860107422,4175.53408203125,4160.112487833841,4240.417392038322,4172.776049804687,155746450000.0,8.309686750495533,91.61858193020001
2021-05-13,4112.5,4074.989990234375,4074.989990234375,4055.795224609375,3697.068160400391,4165.637060546875,4151.4556718640515,4242.456456032235,4169.880053710937,160525990000.0,8.321786395073627,90.66017018067149
2021-05-14,4173.85009765625,4129.580078125,4129.580078125,4063.9028271484376,3701.6452111816407,4164.905078125,4155.527385644451,4241.552252123942,4169.299047851562,164534870000.0,8.33659417363725,84.2917237672503
2021-05-17,4163.2900390625,4142.68994140625,4169.919921875,4070.3298291015626,3706.2305615234377,4161.96806640625,4156.938777175005,4241.553260917977,4169.300561523438,160409820000.0,8.33406091545329,82.86426090347624
2021-05-18,4127.830078125,4125.990234375,4165.93994140625,4076.4594287109376,3710.514111328125,4158.28505859375,4151.64628643864,4241.936689960438,4168.945068359375,156011670000.0,8.325507143069256,79.859205244903
2021-05-19,4115.68017578125,4061.409912109375,4098.4501953125,4081.2642333984377,3714.6194616699217,4153.094091796875,4145.106993591842,4242.59475810977,4166.058081054687,151764220000.0,8.322559391257878,76.03889877249236
2021-05-20,4159.1201171875,4121.97021484375,4121.97021484375,4086.4704345703126,3718.882512207031,4148.844091796875,4147.654834245598,4242.554482056981,4167.265087890625,155743100000.0,8.333058820592386,75.11355363270889
2021-05-21,4155.85986328125,4151.72021484375,4168.60986328125,4090.800830078125,3723.022961425781,4141.170068359375,4149.146657706626,4241.251260248664,4166.049584960938,151747850000.0,8.332274632517134,74.80085748370696
2021-05-24,4197.0498046875,4170.16015625,4170.16015625,4095.8750244140624,3727.262410888672,4142.03203125,4157.856320794057,4242.3732145168215,4166.521069335938,155432650000.0,8.342137129998349,76.15331315814699
2021-05-25,4188.1298828125,4182.52001953125,4205.93994140625,4100.258823242188,3731.44666015625,4145.635009765625,4163.36060479741,4242.5212249648885,4166.591552734375,151250400000.0,8.34000958459752,75.9707852462833
2021-05-26,4195.990234375,4184.10986328125,4191.58984375,4104.924428710938,3735.624261474609,4158.930029296875,4169.293264720608,4243.922955792726,4167.2320556640625,155671290000.0,8.341884642148132,79.8178305830144
2021-05-27,4200.8798828125,4197.77978515625,4201.93994140625,4109.459624023438,3739.9602111816407,4167.768017578125,4175.036286191861,4242.302836152237,4166.7025390625,162077600000.0,8.343049278237995,82.21037428446822
2021-05-28,4204.10986328125,4203.56982421875,4210.77001953125,4115.232622070313,3744.0790100097656,4170.793994140625,4180.3223911172045,4244.973741534853,4167.849536132812,166726850000.0,8.343817864690882,86.02793799123552
2021-06-01,4202.0400390625,4197.58984375,4216.52001953125,4121.011420898438,3748.222060546875,4174.668994140625,4184.271054379986,4246.1513508627195,4168.318530273437,161652180000.0,8.343325409932252,91.29310352020663
2021-06-02,4208.1201171875,4198.27001953125,4206.81982421875,4126.362021484375,3752.3984106445314,4182.697998046875,4188.607247617716,4250.19859703379,4170.491528320313,167485850000.0,8.344771298969153,103.55330737893719
2021-06-03,4192.85009765625,4167.93017578125,4191.43017578125,4132.008623046875,3756.452711181641,4190.414990234375,4189.378674897449,4252.0361277494685,4171.754541015625,161897880000.0,8.341135995913104,108.20984414085049
2021-06-04,4229.89013671875,4206.0498046875,4206.0498046875,4138.823627929687,3760.65326171875,4197.4919921875,4196.744395228595,4256.442889323237,4173.168041992188,166037670000.0,8.34993129929612,115.63938260257953
2021-06-07,4226.52001953125,4215.66015625,4229.33984375,4145.163627929687,3764.911611328125,4204.5580078125,4202.158145101805,4255.309070549251,4172.864038085938,161560750000.0,8.349134243026699,119.2960440897725
2021-06-08,4227.259765625,4208.41015625,4233.81005859375,4150.218022460937,3769.1203601074217,4207.57900390625,4206.722076106022,4260.394209084539,4174.805517578125,166220370000.0,8.34930925257614,122.77096092984118
2021-06-09,4219.5498046875,4218.740234375,4232.990234375,4155.187216796875,3773.232309570312,4210.72099609375,4209.054390393563,4265.225303352986,4178.178002929688,161507110000.0,8.347483719985524,136.7725404970228
2021-06-10,4239.18017578125,4220.33984375,4228.56005859375,4160.799819335937,3777.271810302735,4215.039990234375,4214.531805918597,4260.196224119473,4186.985009765625,165915320000.0,8.352125174761987,145.92435678667687
2021-06-11,4247.43994140625,4232.25,4242.89990234375,4166.2908203125,3781.290909423828,4219.69599609375,4220.515103279988,4263.007907734427,4193.732006835938,169730330000.0,8.354071713694795,154.28881375930874
2021-06-14,4255.14990234375,4234.06982421875,4248.31005859375,4170.996416015625,3785.173009033203,4224.8,4226.812339473399,4271.339008044131,4197.7969970703125,173881530000.0,8.355885270079932,168.45331427699224
2021-06-15,4246.58984375,4238.35009765625,4255.27978515625,4174.370014648437,3788.9832080078127,4229.25498046875,4230.408249341872,4276.641577225155,4201.961987304688,169832590000.0,8.353871550125655,174.62311793191648
2021-06-16,4223.7001953125,4202.4501953125,4248.8701171875,4177.365219726563,3792.561658935547,4230.81298828125,4229.188603154713,4273.692271565418,4206.7554931640625,165294240000.0,8.34846684637863,158.6943492147114
2021-06-17,4221.85986328125,4196.0498046875,4220.3701171875,4180.20341796875,3796.169407958984,4233.71396484375,4227.856104995902,4264.547586768719,4212.064477539063,159981560000.0,8.348031035834957,150.78581893791178
2021-06-18,4166.4501953125,4164.39990234375,4204.77978515625,4181.5890234375,3799.368409423828,4227.369970703125,4216.691394144374,4263.513766647,4212.430981445313,153164550000.0,8.334819680147673,135.72073520050924
2021-06-21,4224.7900390625,4173.39990234375,4173.39990234375,4183.508828125,3802.588159179688,4227.19697265625,4218.163875038578,4260.063780320915,4215.877490234375,157293500000.0,8.348724843659992,129.02764514835084
2021-06-22,4246.43994140625,4217.27001953125,4224.60986328125,4185.877822265625,3806.54505859375,4229.114990234375,4223.304978014518,4263.557070187707,4218.346997070313,161121890000.0,8.353836250038983,125.00911431141253
2021-06-23,4241.83984375,4241.43017578125,4249.27001953125,4187.882822265625,3810.6194580078127,4231.343994140625,4226.674953602787,4265.110506442849,4221.032495117188,157391540000.0,8.352752379520334,132.7581179198475
2021-06-24,4266.490234375,4256.97021484375,4256.97021484375,4190.719423828125,3815.2927087402345,4234.075,4233.914095561371,4271.258960078267,4224.5574951171875,161208200000.0,8.358546809066251,136.65420920695095
2021-06-25,4280.7001953125,4271.16015625,4274.4501953125,4192.925029296875,3819.701409912109,4237.401025390625,4242.420659152485,4279.8864956929465,4228.548510742187,168549650000.0,8.361871872230937,136.18845771033625
2021-06-28,4290.60986328125,4274.669921875,4284.89990234375,4195.027822265625,3824.458509521484,4240.947021484375,4251.182332630442,4289.544835031114,4232.873510742187,172697540000.0,8.36418416109141,139.757092000447
2021-06-29,4291.7998046875,4287.0400390625,4293.2099609375,4197.598623046875,3829.2126586914064,4245.468017578125,4258.567327549907,4297.655709938523,4237.361499023437,176404690000.0,8.364461458834096,141.77378342124175
2021-06-30,4297.5,4287.9599609375,4290.64990234375,4200.84982421875,3833.7824584960936,4252.847998046875,4265.645995268105,4305.922773611583,4241.830493164062,180670730000.0,8.365788737257004,147.27300474601284
2021-07-01,4319.93994140625,4300.72998046875,4300.72998046875,4203.780224609375,3838.3761584472654,4262.656005859375,4275.517621838677,4316.644487842028,4248.184985351562,184458960000.0,8.370996778689259,145.2071940311162
2021-07-02,4352.33984375,4326.60009765625,4326.60009765625,4208.127421875,3843.210407714844,4281.244970703125,4289.485298549826,4335.790418502107,4254.307470703125,187684800000.0,8.37846887458395,141.31938734243548
2021-07-06,4343.5400390625,4314.3701171875,4356.4599609375,4211.39482421875,3848.143057861328,4293.119970703125,4299.313433188494,4349.268491851154,4260.158471679688,183375230000.0,8.376444971813928,133.66038820432806
2021-07-07,4358.1298828125,4329.7900390625,4351.009765625,4214.80501953125,3853.336357421875,4304.28896484375,4310.007333120131,4364.028953897634,4266.701977539063,187412610000.0,8.379798318367591,139.49377443230532
2021-07-08,4320.81982421875,4289.3701171875,4321.06982421875,4217.48701171875,3858.53515625,4312.186962890625,4311.973240592607,4369.290177661363,4271.765478515625,183065110000.0,8.371200437358036,128.57003070380395
2021-07-09,4369.5498046875,4329.3798828125,4329.3798828125,4221.214404296875,3863.805054931641,4322.492919921875,4322.441706791678,4383.360594091298,4278.283959960938,186596230000.0,8.38241526326045,131.65207836848631
2021-07-12,4384.6298828125,4364.02978515625,4372.41015625,4224.67759765625,3869.543604736328,4332.885888671875,4333.748647886373,4398.829465868054,4285.14345703125,189980690000.0,8.385860495956043,144.3504938181877
2021-07-13,4369.2099609375,4366.919921875,4381.06982421875,4228.4383984375,3875.1567041015614,4340.7458984375,4340.196159350215,4409.285998911531,4290.846459960938,186285260000.0,8.382337484774878,149.066761275698
2021-07-14,4374.2998046875,4362.35986328125,4380.10986328125,4232.07119140625,3880.5359033203126,4348.9958984375,4346.396822138812,4419.158118363678,4297.231958007813,190291630000.0,8.383501741340346,143.2693511289495
2021-07-15,4360.02978515625,4340.7001953125,4369.02001953125,4235.978583984375,3885.578051757812,4355.248876953125,4348.875542687437,4423.996177797054,4304.0484375,186386400000.0,8.380234167777601,141.18035762294068
2021-07-16,4327.16015625,4322.52978515625,4367.43017578125,4239.169990234375,3890.536502685547,4355.9708984375,4344.927290607903,4423.473063428702,4309.313452148437,182400700000.0,8.372666752770789,130.59817025366075
2021-07-19,4258.490234375,4233.1298828125,4296.39990234375,4240.307392578125,3895.0139538574217,4346.5859375,4329.211462201921,4410.777835973856,4313.915454101562,177243040000.0,8.356669971370804,109.76180593047977
2021-07-20,4323.06005859375,4262.0498046875,4265.10986328125,4242.116591796875,3899.72525390625,4344.537939453125,4328.093025182253,4406.657241476539,4318.828955078125,181681310000.0,8.371718777375603,98.65843285172674
2021-07-21,4358.68994140625,4331.1298828125,4331.1298828125,4245.521787109375,3904.7766040039055,4344.5939453125,4333.656100859343,4407.251798953742,4324.441455078125,185491590000.0,8.379926819037747,96.71236320476996
2021-07-22,4367.47998046875,4350.06005859375,4361.27001953125,4249.829384765625,3909.5710034179688,4349.2599609375,4339.805897151962,4406.258594852327,4330.723461914063,188849890000.0,8.38194145824699,97.6568770920195
2021-07-23,4411.7900390625,4381.2001953125,4381.2001953125,4256.804384765625,3914.8251037597656,4353.483984375,4352.893922953878,4415.342265614178,4337.988452148437,193389960000.0,8.392035790633246,96.46721308328105
2021-07-26,4422.2998046875,4405.4501953125,4409.580078125,4263.000380859375,3919.839403076172,4357.2509765625,4365.513174178172,4425.990616986224,4345.068432617188,197665590000.0,8.394415157555974,100.93982435250965
2021-07-27,4401.4599609375,4372.509765625,4416.3798828125,4267.552578125,3924.6125524902345,4360.4759765625,4372.048953588959,4431.03715349962,4350.6109375,193423640000.0,8.389691574173797,97.36459514453021
2021-07-28,4400.64013671875,4387.009765625,4402.9501953125,4272.299580078125,3929.2300537109377,4363.110009765625,4377.2473505216485,4434.530647286301,4356.052954101562,189208350000.0,8.389505294942245,104.37781172645627
2021-07-29,4419.14990234375,4403.58984375,4403.58984375,4278.1259765625,3933.654703369141,4369.022021484375,4384.865996307485,4440.374292697379,4362.13544921875,193252950000.0,8.393702626787517,108.73613817941933
2021-07-30,4395.259765625,4389.64990234375,4395.1201171875,4283.717568359375,3938.0713525390624,4375.831982421875,4386.755772547033,4442.894542466378,4365.901440429688,189296210000.0,8.388281913179256,107.09806711283755
2021-08-02,4387.16015625,4384.81005859375,4406.85986328125,4288.278369140625,3942.5638037109375,4388.698974609375,4386.829296856664,4444.904454723962,4367.6424560546875,185572120000.0,8.386437407509195,104.80292464886124
2021-08-03,4423.14990234375,4373.0,4392.740234375,4293.624169921875,3947.262852783203,4398.707958984375,4393.433043308862,4451.660872435106,4371.62294921875,189537310000.0,8.394607368848114,101.15820055491416
2021-08-04,4402.66015625,4400.22998046875,4415.9501953125,4297.736376953125,3951.857103271485,4403.10498046875,4395.11070020725,4454.735115364549,4373.849462890625,185276550000.0,8.389964218186817,103.61653877836628
2021-08-05,4429.10009765625,4408.85986328125,4408.85986328125,4302.55578125,3956.868004150391,4409.2669921875,4401.290590652523,4459.720549668869,4379.2634765625,189045960000.0,8.395951704177238,108.46469536387474
2021-08-06,4436.52001953125,4429.06982421875,4429.06982421875,4307.366376953125,3961.8350036621096,4411.739990234375,4407.695941357746,4466.667217804383,4382.611987304687,192497830000.0,8.397625568725767,127.37930640175095
2021-08-09,4432.35009765625,4424.740234375,4437.77001953125,4311.99578125,3966.818953857422,4412.74501953125,4412.178515230201,4471.810849221799,4384.997998046875,189048550000.0,8.39668521846081,146.4140364159268
2021-08-10,4436.75,4430.02978515625,4435.7900390625,4316.648583984375,3971.73525390625,4416.2740234375,4416.646057915619,4477.687127275236,4388.375,192935160000.0,8.397677405414674,154.4216310715966
2021-08-11,4442.41015625,4436.419921875,4442.18017578125,4321.455986328125,3976.620355224609,4420.451025390625,4421.330439430961,4483.838126042085,4391.780517578125,196467720000.0,8.39895233613269,157.3037855244592
2021-08-12,4460.830078125,4435.9599609375,4446.080078125,4326.510185546875,3981.919655761719,4424.61904296875,4428.512191920786,4492.345098940944,4396.820532226562,199843030000.0,8.403090143868168,166.51939115110983
2021-08-13,4468.0,4460.81982421875,4464.83984375,4332.01318359375,3987.306256103516,4431.89306640625,4435.691793389734,4498.569303265213,4403.862524414062,202859500000.0,8.404696160189092,171.93809989837015
2021-08-16,4479.7099609375,4437.66015625,4461.64990234375,4337.009580078125,3993.349655761719,4441.148046875,4443.695096580237,4488.434996030885,4414.923510742187,206230140000.0,8.407313582451085,174.49988616882672
2021-08-17,4448.080078125,4417.830078125,4462.1201171875,4341.44078125,3999.039505615234,4443.641064453125,4444.492365952012,4482.654030588827,4421.17451171875,202393180000.0,8.400227838943948,158.81285818707033
2021-08-18,4400.27001953125,4397.58984375,4440.93994140625,4344.900986328125,4004.691055908203,4443.40205078125,4436.451939330055,4478.651868171395,4423.253515625,198637590000.0,8.389421186098692,147.69417177770384
2021-08-19,4405.7998046875,4367.72998046875,4382.43994140625,4348.625986328125,4010.168854980469,4441.072021484375,4430.878823940499,4475.100282274283,4425.169506835938,203036000000.0,8.39067708935485,139.53469772499872
2021-08-20,4441.669921875,4406.7998046875,4410.56005859375,4352.67578125,4015.531405029297,4441.58701171875,4432.840841746772,4476.691542809355,4426.663500976562,206688610000.0,8.398785693245593,140.4047333569653
2021-08-23,4479.52978515625,4450.2900390625,4450.2900390625,4357.317578125,4020.711854248047,4446.30498046875,4441.3297405484955,4484.52693355261,4429.525,210265140000.0,8.407273361230004,142.62783931180257
2021-08-24,4486.22998046875,4482.27978515625,4484.39990234375,4361.9391796875,4025.5907543945314,4451.252978515625,4449.493420533996,4492.405762280729,4433.763500976563,214244360000.0,8.408767980031966,146.89465015402024
2021-08-25,4496.18994140625,4485.66015625,4490.4501953125,4366.931181640625,4030.524504394531,4456.63095703125,4457.983697056224,4501.051772682101,4438.540991210937,217689060000.0,8.410985637435218,150.90888055804893
