date,close,high,low,open,volume,sma_50,sma_200,golden_cross,death_cross,daily_return,rolling_volatility,rolling_vol,returns,egarch_vol
2020-12-10,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000.0,3512.47359375,3170.4806506347654,0,0,-0.0012851080682624305,0.03619543448622489,0.12538466306434443,-0.0012851080682624305,0.800627718763671
2020-12-11,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000.0,3518.1267919921875,3174.0268505859376,0,0,-0.0012649972997506032,0.035738218689070865,0.12380082108295669,-0.0012649972997506032,0.7697946937315031
2020-12-14,3647.489990234375,3697.610107421875,3645.840087890625,3675.27001953125,4623850000.0,3524.108193359375,3176.8131506347654,0,0,-0.004359258971957769,0.034301497617805154,0.11882387329948269,-0.004359258971957769,0.7425693615608578
2020-12-15,3694.6201171875,3695.2900390625,3659.6201171875,3666.409912109375,4387080000.0,3529.82859375,3180.2694006347656,0,0,0.012921249154708825,0.034051898841268635,0.11795923777454612,0.012921249154708825,0.7471378683351803
2020-12-16,3701.169921875,3711.27001953125,3688.570068359375,3696.25,4067040000.0,3536.6325927734374,3183.124649658203,0,0,0.0017727951669590514,0.03233824190795827,0.11202295602407367,0.0017727951669590514,0.8116578324439281
2020-12-17,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000.0,3542.6933935546876,3186.6173498535154,0,0,0.005757654753379748,0.032077698486575386,0.11112040713724772,0.005757654753379748,0.7628604039799292
2020-12-18,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000.0,3547.944990234375,3190.302548828125,0,0,-0.0035111185091528663,0.02954739223501076,0.10235516916440954,-0.0035111185091528663,0.7559570481618944
2020-12-21,3694.919921875,3702.89990234375,3636.47998046875,3684.280029296875,4748580000.0,3552.3005908203127,3195.0443481445313,0,0,-0.0039062790518439305,0.030009252299765737,0.10395509936069487,-0.0039062790518439305,0.750951195995716
2020-12-22,3687.260009765625,3698.260009765625,3676.159912109375,3698.080078125,4053310000.0,3555.3613916015624,3199.0694982910154,0,0,-0.002073092860288006,0.028993632919826293,0.10043689062628144,-0.002073092860288006,0.7502399806319098
2020-12-23,3690.010009765625,3711.239990234375,3689.280029296875,3693.419921875,3779160000.0,3558.9229931640625,3203.812648925781,0,0,0.000745811250824957,0.028712203122681787,0.09946198921144526,0.000745811250824957,0.7327145129790786
2020-12-24,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000.0,3563.2107958984375,3209.9247497558595,0,0,0.0035365890047962534,0.024390118342680366,0.08448984834428004,0.0035365890047962534,0.6920082650553978
2020-12-28,3735.360107421875,3740.510009765625,3723.030029296875,3723.030029296875,3535460000.0,3568.2511962890626,3215.0464501953124,0,0,0.008722529021144565,0.025446297630470398,0.08814856072098853,0.008722529021144565,0.6732638788147286
2020-12-29,3727.0400390625,3756.1201171875,3723.31005859375,3750.010009765625,3393290000.0,3573.1157958984377,3221.7510009765624,0,0,-0.00222738052560012,0.025671933114831767,0.08893018496679714,-0.00222738052560012,0.7056391418384234
2020-12-30,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000.0,3579.2181982421876,3227.765251464844,0,0,0.0013415471654707467,0.024950101965965813,0.08642968851815384,0.0013415471654707467,0.6948839488352209
2020-12-31,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000.0,3585.477197265625,3234.5551013183594,0,0,0.006438845522919845,0.023369747364304874,0.0809551795900498,0.006438845522919845,0.6561702881858087
2021-01-04,3700.64990234375,3769.989990234375,3662.7099609375,3764.610107421875,5015000000.0,3590.778994140625,3241.0114013671873,0,0,-0.014754827521051062,0.028282429475891047,0.09797320962745383,-0.014754827521051062,0.6685900905285329
2021-01-05,3726.860107421875,3737.830078125,3695.070068359375,3698.02001953125,4591020000.0,3596.246396484375,3248.121102294922,0,0,0.007082595157549276,0.029021989828854847,0.10053512184064757,0.007082595157549276,0.7887354922558272
2021-01-06,3748.139892578125,3783.0400390625,3705.340087890625,3712.199951171875,6064110000.0,3601.901396484375,3255.674802246094,0,0,0.005709842747752214,0.028271001389456346,0.09793362157477745,0.005709842747752214,0.7909061166123625
2021-01-07,3803.7900390625,3811.550048828125,3764.7099609375,3764.7099609375,5099160000.0,3609.9577978515626,3262.457102050781,0,0,0.014847403800101189,0.0314636156737889,0.10899316187364572,0.014847403800101189,0.7800599892286907
2021-01-08,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000.0,3618.6377978515625,3269.2027014160158,0,0,0.005491862685268911,0.031700176252364064,0.10981263175596584,0.005491862685268911,0.8596001681216554
2021-01-11,3799.610107421875,3817.860107421875,3789.02001953125,3803.139892578125,4465430000.0,3629.2093994140623,3275.050401611328,0,0,-0.006554750898592476,0.03128834830347953,0.10838601789307604,-0.006554750898592476,0.8380012269466556
2021-01-12,3801.18994140625,3810.780029296875,3776.510009765625,3801.6201171875,4994950000.0,3639.03099609375,3281.3490014648437,0,0,0.0004157884466327033,0.031167403186603725,0.10796705171836359,0.0004157884466327033,0.8510064249069224
2021-01-13,3809.840087890625,3820.9599609375,3791.5,3802.22998046875,4602510000.0,3649.8285986328124,3287.264952392578,0,0,0.0022756417379066196,0.031011999863372643,0.10742871881536101,0.0022756417379066196,0.798814030543927
2021-01-14,3795.5400390625,3823.60009765625,3792.860107421875,3814.97998046875,5198480000.0,3659.534599609375,3293.3197021484375,0,0,-0.0037534511943366766,0.03088951046905681,0.10700440310667428,-0.0037534511943366766,0.756019396323874
2021-01-15,3768.25,3788.72998046875,3749.6201171875,3788.72998046875,5369820000.0,3667.5164013671874,3299.8084521484375,0,0,-0.007190027975370938,0.02989849700945399,0.10357143178064089,-0.007190027975370938,0.7532560189881387
2021-01-19,3798.909912109375,3804.530029296875,3780.3701171875,3781.8798828125,5014440000.0,3674.62580078125,3306.1685021972658,0,0,0.008136379515524483,0.030745277078480075,0.10650476398542062,0.008136379515524483,0.7834984218723369
2021-01-20,3851.85009765625,3859.75,3816.219970703125,3816.219970703125,4566190000.0,3681.4538037109373,3312.984503173828,0,0,0.013935625421946263,0.03300506460586716,0.1143328976089104,0.013935625421946263,0.7962693905937186
2021-01-21,3853.070068359375,3861.449951171875,3845.050048828125,3857.4599609375,4501760000.0,3688.32640625,3318.9314538574217,0,0,0.0003167233075522802,0.032595649852659864,0.11291464330106377,0.0003167233075522802,0.8641814612961844
2021-01-22,3841.469970703125,3852.31005859375,3830.409912109375,3844.239990234375,5110890000.0,3694.1458056640627,3324.8417541503904,0,0,-0.0030106116552376383,0.03244194223738652,0.1123821845027364,-0.0030106116552376383,0.8111972138072954
2021-01-25,3855.360107421875,3859.22998046875,3797.159912109375,3851.679931640625,7000840000.0,3700.3424072265625,3330.368654785156,0,0,0.0036158389430824833,0.0322124764064572,0.1115872915471952,0.0036158389430824833,0.7946730359991024
2021-01-26,3849.6201171875,3870.89990234375,3847.780029296875,3862.9599609375,6137500000.0,3705.881611328125,3335.667655029297,0,0,-0.0014888337468982327,0.032391673694667965,0.11220804916271443,-0.0014888337468982327,0.764322037961188
2021-01-27,3750.77001953125,3836.830078125,3732.47998046875,3836.830078125,9976520000.0,3710.1568115234377,3340.6133557128906,0,0,-0.025677883699462,0.04255617330152112,0.14741890866788154,-0.025677883699462,
2021-01-28,3787.3798828125,3830.5,3755.75,3755.75,6992770000.0,3714.2014111328126,3345.3199548339844,0,0,0.009760625975629766,0.04277500790202004,0.14817697396091783,0.009760625975629766,0.7397820266869175
2021-01-29,3714.239990234375,3778.050048828125,3694.1201171875,3778.050048828125,6643370000.0,3715.9480126953126,3349.974354248047,0,0,-0.019311475173124593,0.047186976593617896,0.16346048183141917,-0.019311475173124593,0.7738366062062889
2021-02-01,3773.860107421875,3784.320068359375,3725.6201171875,3731.169921875,5436230000.0,3719.2346142578126,3354.8459045410154,0,0,0.016051767614439383,0.049879200511046676,0.17278661905209672,0.016051767614439383,0.9275531188409949
2021-02-02,3826.31005859375,3843.090087890625,3791.840087890625,3791.840087890625,5514090000.0,3724.4050146484374,3359.6046545410154,0,0,0.013898223484416938,0.051334557684719354,0.17782812418801858,0.013898223484416938,0.9976117576151134
2021-02-03,3830.169921875,3847.510009765625,3816.679931640625,3840.27001953125,4864870000.0,3729.3710107421875,3364.639704589844,0,0,0.0010087690809532646,0.04862184942474752,0.16843102712325259,0.0010087690809532646,1.0360275823188094
2021-02-04,3871.739990234375,3872.419921875,3836.659912109375,3836.659912109375,4879240000.0,3735.655009765625,3370.315604248047,0,0,0.010853322230420792,0.049203430961793956,0.17044568466506946,0.010853322230420792,0.9545204072890985
2021-02-05,3886.830078125,3894.56005859375,3874.929931640625,3878.300048828125,4879470000.0,3741.8398095703124,3375.753204345703,0,0,0.003897495164625342,0.04908827828841577,0.17004678410323265,0.003897495164625342,0.9699482983971321
2021-02-08,3915.590087890625,3915.77001953125,3892.590087890625,3892.590087890625,4648360000.0,3747.4434130859377,3381.3421545410156,0,0,0.007399348360373592,0.047548391457127935,0.1647124596438391,0.007399348360373592,0.9195415308071795
2021-02-09,3911.22998046875,3918.35009765625,3902.639892578125,3910.489990234375,4568320000.0,3753.0750146484374,3386.7146044921874,0,0,-0.0011135249921484514,0.0474148075424363,0.16424971138919942,-0.0011135249921484514,0.9074966355067461
2021-02-10,3909.8798828125,3931.5,3884.93994140625,3920.780029296875,4837070000.0,3758.5056103515626,3391.871604003906,0,0,-0.00034518493235935477,0.04676192266656048,0.16198805183617895,-0.00034518493235935477,0.8615623811076005
2021-02-11,3916.3798828125,3925.989990234375,3890.389892578125,3916.39990234375,4590960000.0,3764.4006103515626,3397.136553955078,0,0,0.0016624551635393559,0.046750622407127476,0.16194890658922562,0.0016624551635393559,0.8147302617832693
2021-02-12,3934.830078125,3937.22998046875,3905.780029296875,3911.64990234375,4135060000.0,3769.848212890625,3402.113154296875,0,0,0.0047110331133788375,0.04685786660812142,0.1623204113991029,0.0047110331133788375,0.7645876589377795
2021-02-16,3932.590087890625,3950.429931640625,3923.85009765625,3939.610107421875,5058990000.0,3775.119814453125,3407.213955078125,0,0,-0.0005692724183511411,0.0465841049080434,0.16137207305169973,-0.0005692724183511411,0.7478537422493933
2021-02-17,3931.330078125,3933.610107421875,3900.429931640625,3918.5,4730650000.0,3780.4120166015623,3412.7170556640626,0,0,-0.0003204020092266724,0.045699491759365225,0.1583076832145916,-0.0003204020092266724,0.7170334031971014
2021-02-18,3913.969970703125,3921.97998046875,3885.030029296875,3915.860107421875,4793650000.0,3784.709013671875,3418.073205566406,0,0,-0.004415835627354592,0.0456729593159152,0.15821577213438281,-0.004415835627354592,0.6876380231878358
2021-02-19,3906.7099609375,3930.409912109375,3903.070068359375,3921.159912109375,4845320000.0,3789.004013671875,3423.2645556640623,0,0,-0.0018548966445751658,0.0438403904266213,0.15186756728512862,-0.0018548966445751658,0.6994813972878574
2021-02-22,3876.5,3902.919921875,3874.7099609375,3885.550048828125,5917100000.0,3792.489013671875,3428.4049560546873,0,0,-0.0077328394581538396,0.04464919038017376,0.154669332510553,-0.0077328394581538396,0.6860377865935928
2021-02-23,3881.3701171875,3895.97998046875,3805.590087890625,3857.070068359375,6296610000.0,3796.6600146484375,3433.405856933594,0,0,0.0012563181187927874,0.04451725020074291,0.15421227832188505,0.0012563181187927874,0.730299193131798
2021-02-24,3925.429931640625,3928.64990234375,3859.60009765625,3873.7099609375,6012790000.0,3801.806611328125,3438.3840063476564,0,0,0.01135161376597904,0.045734425561144584,0.1584286974537584,0.01135161376597904,0.6867365545459816
2021-02-25,3829.340087890625,3925.02001953125,3814.0400390625,3915.800048828125,6547470000.0,3805.1242138671873,3442.879757080078,0,0,-0.02447880752512621,0.052304729434994694,0.18118889771510838,-0.02447880752512621,
2021-02-26,3811.14990234375,3861.080078125,3789.5400390625,3839.659912109375,6526070000.0,3808.397412109375,3447.5849060058595,0,0,-0.004750214169902844,0.045316268877970835,0.15698016021219555,-0.004750214169902844,0.7435297620620038
2021-03-01,3901.820068359375,3914.5,3842.510009765625,3842.510009765625,5114820000.0,3812.5414111328123,3452.994006347656,0,0,0.023790763506800205,0.050141759948597375,0.17369615162378577,0.023790763506800205,0.7516587292777148
2021-03-02,3870.2900390625,3906.409912109375,3868.570068359375,3903.639892578125,5536010000.0,3815.9238134765624,3458.0829565429685,0,0,-0.008080851690870694,0.04636887962055224,0.16062651078568316,-0.008080851690870694,0.9334030256275456
2021-03-03,3819.719970703125,3874.469970703125,3818.860107421875,3863.989990234375,6173660000.0,3817.86861328125,3462.863056640625,0,0,-0.01306622187199813,0.04625293983276595,0.16022488357955395,-0.01306622187199813,0.9478726178261343
2021-03-04,3768.469970703125,3843.669921875,3723.340087890625,3818.530029296875,7195400000.0,3819.049814453125,3466.9358569335936,0,0,-0.013417213930100202,0.046087076278479466,0.15965031537325763,-0.013417213930100202,1.00863815171309
2021-03-05,3841.93994140625,3851.68994140625,3730.18994140625,3793.580078125,6851070000.0,3821.99021484375,3471.530856933594,0,0,0.01949596819778221,0.050311397003536706,0.1742837916197883,0.01949596819778221,1.0637538336915442
2021-03-08,3821.35009765625,3881.06005859375,3819.25,3844.389892578125,5871710000.0,3824.6720166015625,3475.7795568847655,0,0,-0.005359231030161227,0.04931019290833,0.1708155188965002,-0.005359231030161227,1.147346329596859
2021-03-09,3875.43994140625,3903.760009765625,3851.929931640625,3851.929931640625,5513560000.0,3828.380615234375,3480.4142065429687,0,0,0.01415464230382213,0.051311819249999856,0.17774935593958105,0.01415464230382213,1.1063194169759065
2021-03-10,3898.81005859375,3917.35009765625,3885.72998046875,3891.989990234375,5847380000.0,3832.295615234375,3485.1310070800782,0,0,0.006030313342701321,0.051120189756827174,0.1770855319027735,0.006030313342701321,1.1309805832576019
2021-03-11,3939.340087890625,3960.27001953125,3915.5400390625,3915.5400390625,5312880000.0,3836.37521484375,3489.868857421875,0,0,0.010395487004435822,0.0521759552159053,0.1807428107347727,0.010395487004435822,1.0772094588451684
2021-03-12,3943.340087890625,3944.989990234375,3915.2099609375,3924.52001953125,4476280000.0,3840.7012158203124,3494.404908447266,0,0,0.0010153984958789497,0.0521732162001936,0.18073332250602192,0.0010153984958789497,1.0708017507389773
2021-03-15,3968.93994140625,3970.080078125,3923.5400390625,3942.9599609375,4900100000.0,3845.4392138671874,3499.100958251953,0,0,0.006491921301497117,0.052511779451176376,0.18190614001057767,0.006491921301497117,0.9844993403430806
2021-03-16,3962.7099609375,3981.0400390625,3953.43994140625,3973.590087890625,4613080000.0,3849.57201171875,3503.692957763672,0,0,-0.0015696837343783798,0.05238318410685866,0.18146067267062746,-0.0015696837343783798,0.9553537414437189
2021-03-17,3974.1201171875,3983.8701171875,3935.739990234375,3949.570068359375,4561660000.0,3855.041416015625,3508.2849084472655,0,0,0.00287938213053085,0.05242979068322609,0.1816221225870979,0.00287938213053085,0.9071693860658885
2021-03-18,3915.4599609375,3969.6201171875,3910.860107421875,3953.5,5118590000.0,3858.8134130859376,3512.4581079101563,0,0,-0.014760539319459198,0.05462763387983924,0.18923567475430506,-0.014760539319459198,0.8560370289743425
2021-03-19,3913.10009765625,3930.1201171875,3886.75,3913.139892578125,7757420000.0,3862.1126171875,3516.4092578125,0,0,-0.0006027039747036333,0.05444592713396526,0.18860622412244157,-0.0006027039747036333,0.9477492816042395
2021-03-22,3940.590087890625,3955.31005859375,3914.159912109375,3916.47998046875,4316260000.0,3864.8486181640624,3520.550457763672,0,0,0.007025118077311765,0.05484129821708358,0.18997582973005048,0.007025118077311765,0.8920389815532209
2021-03-23,3910.52001953125,3949.1298828125,3901.570068359375,3937.60009765625,4669010000.0,3866.565419921875,3524.133408203125,0,0,-0.007630854183940605,0.05482535518314804,0.1899206014404442,-0.007630854183940605,0.8802256022657411
2021-03-24,3889.139892578125,3942.080078125,3889.070068359375,3919.929931640625,4783020000.0,3868.356015625,3527.417158203125,0,0,-0.00546733601831495,0.0551373435789416,0.19100136094621692,-0.00546733601831495,0.8977623974389376
2021-03-25,3909.52001953125,3919.5400390625,3853.5,3879.340087890625,4948340000.0,3870.5226171875,3530.9288586425782,0,0,0.005240265846959469,0.05416546033558321,0.1876346586331738,0.005240265846959469,0.8925928004114209
2021-03-26,3974.5400390625,3978.18994140625,3917.1201171875,3917.1201171875,5483160000.0,3873.8166162109374,3534.850859375,0,0,0.016631202604519668,0.0502155644478059,0.17395181790869843,0.016631202604519668,0.8644211043566442
2021-03-29,3971.090087890625,3981.830078125,3943.25,3969.31005859375,4628180000.0,3877.3276171875,3539.695809326172,0,0,-0.0008680126852336212,0.049829934113741293,0.17261595524561912,-0.0008680126852336212,0.9498386272754077
2021-03-30,3958.550048828125,3968.010009765625,3944.35009765625,3963.340087890625,4121510000.0,3881.1336181640627,3544.2820092773436,0,0,-0.0031578329337678124,0.044462889747296605,0.1540239681873021,-0.0031578329337678124,0.8961861793869982
2021-03-31,3972.889892578125,3994.409912109375,3966.97998046875,3967.25,4578050000.0,3884.6132177734376,3548.8135083007815,0,0,0.0036224990395776757,0.04355817670226601,0.15088995026677543,0.0036224990395776757,0.8700470895102351
2021-04-01,4019.8701171875,4020.6298828125,3992.780029296875,3992.780029296875,4162130000.0,3887.9736181640624,3553.2891589355468,0,0,0.011825201774944727,0.042029607959436215,0.14559483281588964,0.011825201774944727,0.8302760373525965
2021-04-05,4077.909912109375,4083.419921875,4034.43994140625,4034.43994140625,4005030000.0,3892.4704150390626,3558.111258544922,0,0,0.014438226417743616,0.040159415000702706,0.1391162943669216,0.014438226417743616,0.8723966954906973
2021-04-06,4073.93994140625,4086.22998046875,4068.139892578125,4075.570068359375,4081270000.0,3897.119814453125,3562.9042578125,0,0,-0.0009735307519511682,0.03683928851232641,0.12761503883607567,-0.0009735307519511682,0.9344307741782105
2021-04-07,4079.949951171875,4083.1298828125,4068.31005859375,4074.2900390625,4120810000.0,3901.611611328125,3567.8153076171875,0,0,0.001475232784985625,0.03586580619022414,0.12424279715177312,0.001475232784985625,0.8837384776065867
2021-04-08,4097.169921875,4098.18994140625,4082.5400390625,4089.949951171875,3907100000.0,3906.562607421875,3572.7118566894533,0,0,0.0042206328286402695,0.033992826280603225,0.11775460442173476,0.0042206328286402695,0.8233245120693109
2021-04-09,4128.7998046875,4129.47998046875,4095.510009765625,4096.10986328125,3640390000.0,3914.123203125,3577.6994055175783,0,0,0.007719934348738189,0.034209033411443414,0.11850356789288255,0.007719934348738189,0.7948416627852046
2021-04-12,4127.990234375,4131.759765625,4114.81982421875,4124.7099609375,3588900000.0,3920.93541015625,3583.087706298828,0,0,-0.00019607884876882142,0.03335562844545686,0.11554728637184195,-0.00019607884876882142,0.8022141811238859
2021-04-13,4141.58984375,4148.0,4124.43017578125,4130.10009765625,3734720000.0,3929.4824072265624,3588.37685546875,0,0,0.0032944868090414303,0.03334454331764866,0.11550888636269757,0.0032944868090414303,0.7614748616434472
2021-04-14,4124.66015625,4151.68994140625,4120.8701171875,4141.580078125,3985350000.0,3936.498408203125,3593.9549060058594,0,0,-0.004087726727828533,0.03364624159820777,0.11655399986366664,-0.004087726727828533,0.732296966050532
2021-04-15,4170.419921875,4173.490234375,4139.759765625,4139.759765625,4033420000.0,3943.38060546875,3599.5408056640626,0,0,0.01109419052516647,0.03465885874916245,0.12006180857180494,0.01109419052516647,0.7355890415095123
2021-04-16,4185.47021484375,4191.31005859375,4170.75,4174.14013671875,4163820000.0,3950.486611328125,3604.966706542969,0,0,0.0036088195555097347,0.034675733319646684,0.12012026379867413,0.0036088195555097347,0.7833316200774674
2021-04-19,4163.259765625,4180.81005859375,4150.47021484375,4179.7998046875,3810290000.0,3956.3170068359377,3610.2037048339844,0,0,-0.005306560094486046,0.030808289568513125,0.10672304565391796,-0.005306560094486046,0.7543136151623777
2021-04-20,4134.93994140625,4159.18017578125,4118.3798828125,4159.18017578125,4342650000.0,3961.2792041015623,3615.2283544921875,0,0,-0.006802319771775922,0.03215293907796645,0.11138104819140943,-0.006802319771775922,0.7663486377930432
2021-04-21,4173.419921875,4175.02001953125,4126.35009765625,4128.419921875,3887250000.0,3966.43580078125,3620.1968542480467,0,0,0.009306055472153574,0.03255699881875109,0.11278075219207363,0.009306055472153574,0.7911383097093813
2021-04-22,4134.97998046875,4179.56982421875,4123.68994140625,4170.4599609375,4245140000.0,3970.91080078125,3625.145153808594,0,0,-0.009210657476561801,0.03311994411595873,0.1147308519053648,-0.009210657476561801,0.8140793755735517
2021-04-23,4180.169921875,4194.169921875,4138.77978515625,4138.77978515625,3569880000.0,3976.3166015625,3630.1963037109376,0,0,0.010928696540176919,0.032939740196857144,0.11410660721815084,0.010928696540176919,0.8559213200493662
2021-04-26,4187.6201171875,4194.18994140625,4182.35986328125,4185.02978515625,3748320000.0,3981.74140625,3635.3741540527344,0,0,0.001782270924804541,0.03292575970112357,0.11405817736029976,0.001782270924804541,0.8857869299665293
2021-04-27,4186.72021484375,4193.35009765625,4176.22021484375,4188.25,3710700000.0,3986.779208984375,3640.3825549316407,0,0,-0.00021489588801437698,0.029939216089786908,0.10371248681258909,-0.00021489588801437698,0.827786059603971
2021-04-28,4183.18017578125,4201.52978515625,4181.77978515625,4185.14013671875,3787360000.0,3991.7910107421876,3645.5223559570313,0,0,-0.0008455399168898481,0.029936569980148126,0.10370332041991555,-0.0008455399168898481,0.7840479716152657
2021-04-29,4211.47021484375,4218.77978515625,4176.81005859375,4206.14013671875,4298680000.0,3997.3938134765626,3650.5921069335936,0,0,0.006762806734045723,0.029609539013863467,0.1025704519214088,0.006762806734045723,0.7513180505321045
2021-04-30,4181.169921875,4198.10009765625,4174.85009765625,4198.10009765625,4300880000.0,4002.7378125,3655.36515625,0,0,-0.007194706699326425,0.031288849348091334,0.10838775356252509,-0.007194706699326425,0.7552141005960586
2021-05-03,4192.66015625,4209.39013671875,4188.02978515625,4191.97998046875,4070220000.0,4008.45681640625,3660.250606689453,0,0,0.002748090747253684,0.02971253942579368,0.10292725581473612,0.002748090747253684,0.7852469446959109
2021-05-04,4164.66015625,4179.0400390625,4128.58984375,4179.0400390625,4452460000.0,4014.22001953125,3664.9502575683596,0,0,-0.006678337608227225,0.027898562413012234,0.09664345511493715,-0.006678337608227225,0.7482988025462857
2021-05-05,4167.58984375,4187.72021484375,4160.93994140625,4177.06005859375,4230920000.0,4019.9444140625,3669.5290063476564,0,0,0.0007034637617677753,0.0278230062938879,0.096381721040645,0.0007034637617677753,0.7742287103606688
2021-05-06,4201.6201171875,4202.7001953125,4147.330078125,4169.14013671875,4511000000.0,4025.4682177734376,3674.250606689453,0,0,0.008165456466051824,0.02870793159753649,0.09944719221429035,0.008165456466051824,0.7289570430901293
2021-05-07,4232.60009765625,4238.0400390625,4201.64013671875,4210.33984375,4016080000.0,4033.53341796875,3679.033507080078,0,0,0.007373341616968343,0.029199896180586372,0.101151407521024,0.007373341616968343,0.7489618812741277
2021-05-10,4188.43017578125,4236.39013671875,4188.1298828125,4228.2900390625,4560700000.0,4041.0790234375,3683.7973583984376,0,0,-0.010435647322188157,0.030785505884013326,0.10664412065564342,-0.010435647322188157,0.7589042112622361
2021-05-11,4152.10009765625,4162.0400390625,4111.52978515625,4150.33984375,4870710000.0,4046.0846240234373,3688.4797094726564,0,0,-0.00867391280271812,0.03218159495227205,0.11148031505187461,-0.00867391280271812,0.8205182486757946
2021-05-12,4063.0400390625,4134.72998046875,4056.8798828125,4130.5498046875,4733070000.0,4049.9396240234373,3692.597860107422,0,0,-0.021449400664502738,0.03863104967955211,0.1338218815894033,-0.021449400664502738,0.8562337164937422
2021-05-13,4112.5,4131.580078125,4074.989990234375,4074.989990234375,4779540000.0,4055.795224609375,3697.0681604003908,0,0,0.012173141406923493,0.04058509544069222,0.14059089466662186,0.012173141406923493,1.0196140335594794
2021-05-14,4173.85009765625,4183.1298828125,4129.580078125,4129.580078125,4008880000.0,4063.9028271484376,3701.6452111816407,0,0,0.014917956876899785,0.04185313126875906,0.14498349962668072,0.014917956876899785,1.0382536744859352
2021-05-17,4163.2900390625,4171.919921875,4142.68994140625,4169.919921875,4125050000.0,4070.3298291015626,3706.2305615234377,0,0,-0.0025300521932207776,0.0417596057718165,0.14465951780166544,-0.0025300521932207776,1.080514007916375
2021-05-18,4127.830078125,4169.14990234375,4125.990234375,4165.93994140625,4398150000.0,4076.4594287109376,3710.514111328125,0,0,-0.008517292959364653,0.0422908325660878,0.1464997413977051,-0.008517292959364653,1.0237558901397656
2021-05-19,4115.68017578125,4116.93017578125,4061.409912109375,4098.4501953125,4247450000.0,4081.2642333984377,3714.6194616699217,0,0,-0.002943411456817757,0.041847936098483085,0.14496550302893682,-0.002943411456817757,1.0295489770608206
2021-05-20,4159.1201171875,4172.7998046875,4121.97021484375,4121.97021484375,3978880000.0,4086.4704345703126,3718.882512207031,0,0,0.010554741756143349,0.042162664330982105,0.14605575360746612,0.010554741756143349,0.9835333676488093
2021-05-21,4155.85986328125,4188.72021484375,4151.72021484375,4168.60986328125,3995250000.0,4090.800830078125,3723.0229614257814,0,0,-0.0007838806801412357,0.04108386898362084,0.14231869690226887,-0.0007838806801412357,0.9920404635745461
2021-05-24,4197.0498046875,4209.52001953125,4170.16015625,4170.16015625,3684800000.0,4095.8750244140624,3727.262410888672,0,0,0.009911292190138532,0.040818674196575776,0.14140003521213995,0.009911292190138532,0.9320278748253881
2021-05-25,4188.1298828125,4213.419921875,4182.52001953125,4205.93994140625,4182250000.0,4100.258823242188,3731.44666015625,0,0,-0.0021252837802967495,0.04084964696216856,0.1415073280194552,-0.0021252837802967495,0.9416909360784738
2021-05-26,4195.990234375,4202.60986328125,4184.10986328125,4191.58984375,4420890000.0,4104.924428710938,3735.6242614746093,0,0,0.0018768165702687245,0.04088927686587485,0.14164461003289192,0.0018768165702687245,0.9002620742228513
2021-05-27,4200.8798828125,4213.3798828125,4197.77978515625,4201.93994140625,6406310000.0,4109.459624023438,3739.9602111816407,0,0,0.0011653145418315525,0.04088766026396281,0.14163900995959736,0.0011653145418315525,0.841233439004131
2021-05-28,4204.10986328125,4218.35986328125,4203.56982421875,4210.77001953125,4649250000.0,4115.232622070313,3744.0790100097656,0,0,0.0007688818911402162,0.04031887967990945,0.13966869621971914,0.0007688818911402162,0.7837204216237784
2021-06-01,4202.0400390625,4234.1201171875,4197.58984375,4216.52001953125,5074670000.0,4121.011420898438,3748.222060546875,0,0,-0.0004923335226864056,0.03962222751855574,0.13725542234238455,-0.0004923335226864056,0.7367287135567298
2021-06-02,4208.1201171875,4217.3701171875,4198.27001953125,4206.81982421875,5833670000.0,4126.362021484375,3752.3984106445314,0,0,0.0014469348384307246,0.03955818988268686,0.13703358946454156,0.0014469348384307246,0.7065467334732198
2021-06-03,4192.85009765625,4204.39013671875,4167.93017578125,4191.43017578125,5587970000.0,4132.008623046875,3756.4527111816406,0,0,-0.0036287033416374515,0.03911560710409529,0.13550043774639034,-0.0036287033416374515,0.6674215575947643
2021-06-04,4229.89013671875,4233.4501953125,4206.0498046875,4206.0498046875,4139790000.0,4138.823627929687,3760.65326171875,0,0,0.008834095710505974,0.04002585973821317,0.13865364536642147,0.008834095710505974,0.6742377415838225
2021-06-07,4226.52001953125,4232.33984375,4215.66015625,4229.33984375,4476920000.0,4145.163627929687,3764.911611328125,0,0,-0.0007967387044511831,0.03927721684689498,0.13606027031744475,-0.0007967387044511831,0.7075837729875063
2021-06-08,4227.259765625,4236.740234375,4208.41015625,4233.81005859375,4659620000.0,4150.218022460937,3769.1203601074217,0,0,0.00017502486450582388,0.03857253642177194,0.13361918571862005,0.00017502486450582388,0.6835751460014408
2021-06-09,4219.5498046875,4237.08984375,4218.740234375,4232.990234375,4713260000.0,4155.187216796875,3773.2323095703123,0,0,-0.0018238673194856947,0.03706417592107738,0.12839407167195405,-0.0018238673194856947,0.6536268151703291
