date,open,high,low,close,volume,returns,volatility,square_returns,abs_returns,sma7,sma14,sma30,ema7,ema14,ema30,returns_1,returns_2,returns_3,vol_sma7,vol_sma14,vol_sma30,vol_ratio7,vol_ratio14,vol_ratio30,cumulative_returns,log_returns,rolling_volatility_7,rolling_volatility_14,rolling_volatility_30
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623,0.017177475388725716,0.02773192108664898,0.0002950656607302777,0.017177475388725716,23901.997142857144,23757.374285714286,23275.542666666668,23661.024606858053,23599.749420051245,23037.150845184267,-0.0012171510470647684,-0.031533153440656325,-0.01000777017485166,319711.96107571427,338253.51447214285,303523.46466666664,0.632831300866112,0.5981423032536224,0.666583509292089,0.7993338559323468,0.017031610581687673,0.01916708372224206,0.03269626500952875,0.027310748512224793
2023-02-27,23554.85,23897.99,23106.77,23492.09,274757.46712875005,-0.002664419429544207,0.02773378868498919,7.099130896532678e-06,0.002664419429544207,23709.124285714286,23880.097142857143,23291.192333333332,23618.790955143537,23585.394830711077,23066.501758398186,0.017177475388725716,-0.0012171510470647684,-0.031533153440656325,310678.7490657143,337394.60861428577,308043.14383499994,0.9131814993885884,0.840873205014182,0.9209946449967547,0.7972040952759082,-0.0026679753126401806,0.015022577704535032,0.03273325034546688,0.027312452936104313
2023-02-28,23492.09,23600.0,23020.97,23141.57,264140.99894,-0.014920766947512987,0.02727627243604147,0.000222629286301996,0.014920766947512987,23521.897142857142,23947.363571428574,23271.167999999998,23499.485716357653,23526.21818661627,23071.344870759596,-0.002664419429544207,0.017177475388725716,-0.0012171510470647684,294698.77338857146,330407.6513178571,306991.5507316666,0.8963084437128624,0.7994397160188413,0.8604178138142924,0.7853091987606934,-0.015033201397947948,0.014956500460494007,0.032896790520403625,0.026847779381519225
2023-03-01,23141.57,24000.0,23020.03,23628.97,274757.46712875005,0.021061665219775483,0.02656920937373311,0.00044359374182990024,0.021061665219775483,23442.86285714286,23897.715,23297.928666666667,23531.85678726824,23539.918428400764,23107.3206855493,-0.014920766947512987,-0.002664419429544207,0.017177475388725716,285536.15392,326094.6696221428,307420.9346036667,1.1041943832385426,0.9668585436717946,1.025588637210003,0.8018491181990012,0.020842934243896494,0.018304725288181604,0.0218664962670186,0.0261106723864039
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,-0.00692582029601807,0.026518911118820043,4.796698677273583e-05,0.00692582029601807,23375.022857142852,23893.972142857143,23309.26833333333,23515.22259045118,23529.971971280662,23130.417415513864,0.021061665219775483,-0.014920766947512987,-0.002664419429544207,262809.72503714287,311040.0102314286,306576.47137366666,0.9106034875847063,0.7694040776681363,0.7806060625517265,0.7962956553018343,-0.006949915104726756,0.018150689977518526,0.0199757430575564,0.026052287891952467
2023-03-03,23465.32,23476.95,21971.13,22354.34,274757.46712875005,-0.04662450464937158,0.027471399128184346,0.0014048737673180221,0.04734561471993559,23256.315714285716,23735.71285714286,23263.324333333334,23225.001942838382,23373.221041776575,23080.34790483555,-0.00692582029601807,0.021061665219775483,-0.014920766947512987,259434.2426542857,298407.22338071425,306881.930545,1.2332766660889918,1.0722066115731912,1.0425970577081047,0.758594548002755,-0.046618942748186454,0.022984264538818012,0.01958508663574522,0.027070011225393646
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132,-0.0003475835117475734,0.027423549091658426,1.208142976387755e-07,0.0003475835117475734,23140.53,23572.471428571433,23225.245333333332,23005.393957128785,23236.334236206367,23033.007394846165,-0.04662450464937158,-0.00692582029601807,0.021061665219775483,249426.46711428574,291574.37546571426,298784.6030053333,0.4861448054124929,0.4158711859583781,0.4058354416537172,0.7583308730457677,-0.0003476439328977676,0.02301181848136952,0.019495486984746263,0.027025414415227274
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786,0.00374419877412957,0.027437976936061138,1.4019024460193376e-05,0.00374419877412957,22979.87142857143,23440.934285714287,23191.856666666667,22861.60546784659,23128.855004712186,22994.119175823835,-0.0003475835117475734,-0.04680237351712814,-0.00692582029601807,242643.32734714285,281177.6442114286,292860.293966,0.6381455428958586,0.5506901457057816,0.5287222646781081,0.7611702145710103,0.00373720670958555,0.021372015231361865,0.019553602182805396,0.027042818923256804
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957,-0.0009023532516817534,0.027430531292431802,8.142413908206338e-07,0.0009023532516817534,22825.287142857145,23267.205714285716,23161.29533333333,22748.704100884945,23033.00767075056,22956.434067706166,0.00374419877412957,-0.0003475835117475734,-0.04680237351712814,231221.29072857142,270950.01989714283,294114.47252,0.8811983919300167,0.7519904580459068,0.6927636978358647,0.7604833701528089,-0.0009027606174552005,0.02144179511878715,0.017798025550806354,0.02703685743088129
2023-03-07,22409.41,22557.91,21927.0,22197.96,274757.46712875005,-0.009461847389558242,0.02731529435206585,8.952655602329012e-05,0.009461847389558242,22690.485714285714,23106.191428571434,23136.797,22611.018075663706,22921.667981317154,22907.500256886415,-0.0009023532516817534,0.00374419877412957,-0.0003475835117475734,235275.40646857143,264987.0899285714,296890.08818500006,1.2433080597358372,1.1039021153779611,0.9852798081211899,0.7532877925621261,-0.00950689504881197,0.02118561613057317,0.017646311547506028,0.02692088671250868
2023-03-08,22198.56,22287.0,21580.0,21705.44,274757.46712875005,-0.022187624448372745,0.02757176484492938,0.000492290678662028,0.022187624448372745,22415.695714285714,22929.279285714285,23101.561,22384.623556747778,22759.504250474867,22829.94798224858,-0.009461847389558242,-0.0009023532516817534,0.00374419877412957,233300.1429471429,259418.14843357142,298093.0537123333,1.2921576854254209,1.16206431408246,1.0112968717845952,0.7365741259192139,-0.022437472391169777,0.01816408304730941,0.018107566416888703,0.027180815260445065
2023-03-09,21704.37,21834.99,20042.72,20362.22,274757.46712875005,-0.04662450464937158,0.029362670222739626,0.0014048737673180221,0.05302007775738379,21972.395714285714,22673.709285714285,23005.619666666666,21879.022667560836,22439.86635041155,22670.739725329317,-0.022187624448372745,-0.009461847389558242,-0.0009023532516817534,262491.9763257143,262650.85068142856,302614.77241300006,1.690178465834265,1.6891560971112822,1.4660827107095347,0.6909919540112864,-0.046618942748186454,0.02635642354243916,0.023541177733971956,0.029105566821650268
2023-03-10,20362.21,20367.78,19549.09,20150.69,274757.46712875005,-0.010388356475865668,0.02934955319378878,0.00010791795026966015,0.010388356475865668,21657.588571428572,22456.952142857142,22911.875999999997,21446.939500670625,22134.64283702334,22508.155872082265,-0.04662450464937158,-0.022187624448372745,-0.009461847389558242,305135.1576471428,282284.70015071426,313894.777744,1.9793893383806533,2.020379222809142,1.970266824905218,0.6838136832710622,-0.010442692083691085,0.02330941958600568,0.022791705027657833,0.029092848614211932
2023-03-11,20150.69,20686.51,19765.03,20455.73,274757.46712875005,0.015137943167206735,0.028163570115165272,0.0002291573233335811,0.015137943167206735,21387.46857142857,22263.999285714286,22867.18866666667,21199.13712550297,21910.787792086896,22375.741299689864,-0.010388356475865668,-0.04680237351712814,-0.022187624448372745,339497.3457455357,299178.98666714283,314726.01527166663,1.2261197791071743,1.430019621685504,1.359378635924654,0.6941652159453778,0.01502450785778997,0.025520078682696488,0.023670671189147136,0.02784626640991887
2023-03-12,20455.73,22150.0,20270.6,21997.11,274757.46712875005,0.05002747054148997,0.031446111163221394,0.0014048737673180221,0.05302007775738379,21325.592857142856,22152.73214285714,22879.586000000003,21398.63034412723,21922.297419808645,22351.313473903425,0.015137943167206735,-0.010388356475865668,-0.04680237351712814,339497.3457455357,315509.07285642857,317804.4486186666,1.109610928673031,1.365871792460625,1.3560066410432492,0.7464719476315063,0.04987353890593238,0.04129914339389955,0.03166668860834243,0.030976763511081952
2023-03-13,21998.05,24500.0,21813.88,24113.48,274757.46712875005,0.05002747054148997,0.03590892481163513,0.0014048737673180221,0.05302007775738379,21568.947142857145,22197.117142857143,22954.617000000002,22077.34275809542,22214.455097167494,22465.001636877398,0.05002747054148997,0.015137943167206735,-0.010388356475865668,339497.3457455357,344379.3033342857,334833.37289400003,1.5034605673129569,1.9974757656161248,2.054422791385758,0.8182909654847101,0.04987353890593238,0.048818494304174356,0.040906045629394726,0.03515282185484931
2023-03-14,24112.27,26386.87,23976.42,24670.41,274757.46712875005,0.023096210086640312,0.036047620721111014,0.0005334349203662257,0.023096210086640312,21922.154285714285,22306.32,23050.846,22725.609568571566,22541.915750878496,22607.286047401438,0.05002747054148997,0.05002334603164581,0.015137943167206735,339497.3457455357,351292.178179375,351330.88231400005,1.356250933752218,1.8626456503195783,1.9906047815203163,0.8371903855355447,0.022833529552860554,0.048818494304174356,0.040954649986352565,0.03530557000873479
2023-03-15,24670.41,25196.97,23896.95,24285.66,274757.46712875005,-0.01559560623435119,0.03622887743125897,0.0002432229338169337,0.01559560623435119,22290.757142857143,22353.22642857143,23134.569,23115.622176428675,22774.414984094696,22715.568237891668,0.023096210086640312,0.05002334603164581,0.05002334603164581,339497.3457455357,351292.178179375,360854.881045,1.0464219877422511,1.4739746513101442,1.611314576530533,0.8241338939395477,-0.015718497080593252,0.048818494304174356,0.04100280066606761,0.03548378777426437
2023-03-16,24285.66,25167.4,24123.0,24998.78,274757.46712875005,0.02936383034267953,0.03641537162873267,0.0008622345323936672,0.02936383034267953,22953.122857142855,22462.759285714284,23227.867000000002,23586.411632321506,23070.996986215403,22862.87222254382,-0.01559560623435119,0.023096210086640312,0.05002334603164581,339497.3457455357,351292.178179375,363436.97867466667,0.7916776932807903,1.0749806553716024,1.2090716018563188,0.8483336217808405,0.028940970979109082,0.04009297303983101,0.04152172872860832,0.03567262656591703
2023-03-17,24998.78,27756.84,24890.0,27395.13,274757.46712875005,0.05002747054148997,0.036430292757575845,0.0014048737673180221,0.05302007775738379,23988.042857142857,22822.815714285713,23330.23633333333,24538.59122424113,23647.548054720017,23155.275950121642,0.02936383034267953,-0.01559560623435119,0.023096210086640312,339497.3457455357,351292.178179375,371730.02933466673,1.1233155105726127,1.4504738506122092,1.6798768773878128,0.9296537611858242,0.04987353890593238,0.041736736352671944,0.04450797163736027,0.03568596620718914
2023-03-18,27395.13,27724.85,26578.0,26907.49,274757.46712875005,-0.017800244057976755,0.035986990418409526,0.0003168486885235368,0.017800244057976755,24909.722857142857,23148.59571428571,23443.228666666666,25130.815918180848,24082.20698075735,23397.35427592025,0.05002747054148997,0.02936383034267953,-0.01559560623435119,339497.3457455357,351292.178179375,369101.9722706667,0.6776612160466586,0.8279604286580744,1.0057897264980373,0.9131056973473005,-0.017960573857960682,0.047059543420651564,0.04450797163736027,0.035225461372721235
2023-03-19,26907.49,28390.1,26827.22,27972.87,274757.46712875005,0.039594179910500626,0.035803258766509936,0.0014048737673180221,0.039594179910500626,25763.402857142857,23544.497857142855,23556.658666666666,25841.329438635636,24600.962049989703,23692.548838764105,-0.017800244057976755,0.05002334603164581,0.02936383034267953,339497.3457455357,351292.178179375,364943.76483,0.68976311760897,0.8020521516406224,1.019518694101592,0.9492593686053726,0.03883042537639447,0.04472712950695801,0.04450797163736027,0.03504657764487529
2023-03-20,27972.87,28472.0,27124.47,27717.01,274757.46712875005,-0.009146719660871439,0.03589365680893162,8.366248055457213e-05,0.009146719660871439,26278.192857142858,23923.57,23659.494,26310.249578976724,25016.435109991075,23952.191494327715,0.039594179910500626,-0.017800244057976755,0.05002334603164581,339497.3457455357,351292.178179375,373625.79755,0.9372492221142519,0.9874642336253477,1.2776907720514545,0.9405767592752835,-0.009188807742988914,0.03900641346645158,0.04450797163736027,0.03513244785358564
2023-03-21,27717.01,28438.55,27303.1,28105.47,274757.46712875005,0.014015220256441863,0.03574676926253921,0.0001964263988365783,0.014015220256441863,26768.915714285715,24345.535000000003,23787.28433333333,26759.054684232542,25428.306428658932,24220.144946306576,-0.009146719660871439,0.039594179910500626,-0.017800244057976755,339497.3457455357,351292.178179375,377643.58910933335,0.8964271353346726,0.8544877122520782,1.1146217077132339,0.953759149724617,0.013917915171175466,0.03904007146162687,0.04450797163736027,0.034996726987612865
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,-0.030403334297558482,0.03616312938262921,0.0009243627364090959,0.030403334297558482,27192.53142857143,24741.644285714287,23867.576666666668,26882.033513174407,25671.328238171074,24415.682046544865,0.014015220256441863,-0.009146719660871439,0.039594179910500626,339497.3457455357,351292.178179375,373549.41720900004,0.535495930289108,0.4601107061729152,0.5999565322159479,0.9247616914561843,-0.03087510251124037,0.04159860478521318,0.04450797163736027,0.0354105843023208
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,0.038326709104299805,0.03650706397674747,0.0014048737673180221,0.038326709104299805,27663.47857142857,25308.300714285717,23995.684999999998,27235.377634880806,26021.20580641493,24665.987075800036,-0.030403334297558482,0.014015220256441863,-0.009146719660871439,339497.3457455357,351292.178179375,365304.3765256667,0.34387288597646437,0.2769128261063848,0.35217100162762743,0.9602047637954256,0.03761048387612398,0.042157515333652314,0.03998078893908542,0.035768712644830496
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,-0.029720014659621374,0.03695554773309333,0.0008832792713681094,0.029720014659621374,27671.955714285716,25829.999285714286,24104.760333333335,27290.150726160606,26212.307698892942,24845.889199941972,0.038326709104299805,-0.030403334297558482,0.014015220256441863,297231.2892557143,351292.178179375,355531.58691866667,0.29015136884126674,0.2021756877135967,0.24257216127389888,0.9316674641391873,-0.03017060445376707,0.02996092928691376,0.041584672842895555,0.036228733044880355
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,0.0003088750210802349,0.03686008243337364,9.540377864731555e-08,0.0003088750210802349,27751.307142857146,26330.515000000003,24222.185333333335,27333.350544620454,26379.060005707215,25014.731832203783,-0.029720014659621374,0.038326709104299805,-0.030403334297558482,251460.59058142858,351292.178179375,343946.37447366666,0.20219502746906795,0.12722399905011506,0.14782560536596887,0.931955232946813,0.00030882732901105214,0.028880445974719955,0.04196133715252067,0.03613706884513443
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,0.018392051837111456,0.03626542543774636,0.0003382675707789949,0.018392051837111456,27750.61857142857,26757.010714285716,24381.610666666667,27492.025408465342,26590.925338279587,25205.26848819064,0.0003088750210802349,-0.029720014659621374,0.038326709104299805,205404.1210085714,351292.178179375,334149.3454403333,0.24182427930901748,0.13337964893972795,0.14865120703601536,0.9490958019010381,0.018224963671601202,0.025457378789282125,0.039245662872500205,0.03554114362982342
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,-0.030146542215134797,0.036868073068743054,0.0009088140075289045,0.030146542215134797,27666.032857142858,26972.112857142853,24513.871999999996,27400.246556349008,26662.123293175642,25329.116327662214,0.018392051837111456,0.0003088750210802349,-0.029720014659621374,149784.29747285714,329561.9966628571,330706.9340696667,0.5877750235865271,0.2671408410905601,0.2662159752642308,0.9204838452428213,-0.030610293346194695,0.027911812575972233,0.03469860097710789,0.036153988779685425
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,0.005019740157663266,0.03680690709273067,2.519779125045723e-05,0.005019740157663266,27545.40428571429,27157.16,24637.412666666667,27365.452417261753,26741.98285408556,25453.758500071104,-0.030146542215134797,0.018392051837111456,0.0003088750210802349,100880.39764571427,285222.1044614286,326582.89097566664,0.7791646865434347,0.27558328117107644,0.2406814489735673,0.9251044349652671,0.0050071832660627535,0.0272012867400558,0.03445465388521477,0.03608570843134979
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,0.03989315166279228,0.03729738035380603,0.0014048737673180221,0.03989315166279228,27702.208571428575,27447.37,24799.296333333335,27611.239312946316,26956.19847354082,25640.522467808456,0.005019740157663266,-0.030146542215134797,0.018392051837111456,81647.93294857143,250081.77805,320108.8934483333,1.0960003131538643,0.35782759054963464,0.2795491219129261,0.9620097664932582,0.03911796908951359,0.028654762756972922,0.03477257319289226,0.03658763431865239
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,-0.011290504645732002,0.03722983689819561,0.00012747549515529594,0.011290504645732002,27664.08285714286,27663.780714285713,24962.195000000003,27715.561984709737,27099.176010402043,25794.587469885333,0.03989315166279228,0.005019740157663266,-0.030146542215134797,77393.05071714286,225756.35680571428,314599.70790233335,1.2774458642460638,0.4379297839443941,0.3142578650794314,0.9511481907554266,-0.011354726247077451,0.025334060292850725,0.03484533835869221,0.036519901874764345
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,0.015585191231934026,0.03717220189620983,0.00024289818573595325,0.015585191231934026,27808.495714285713,27740.225714285716,25123.408,27903.011488532302,27281.333875681772,25966.895375054024,-0.011290504645732002,0.03989315166279228,0.005019740157663266,76243.91585285714,186737.6025542857,306696.73136966664,1.0256309702260606,0.4187593731544634,0.2549688776948409,0.965972017198258,0.015464989442289578,0.02238242178525124,0.025531772872503578,0.036459641934297064
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,-0.00044369718141634706,0.03710797886896323,1.968671887968108e-07,0.00044369718141634706,27949.89285714286,27850.600000000002,25289.655000000002,28040.441116399226,27437.52002559087,26127.271802469895,0.015585191231934026,-0.011290504645732002,0.03989315166279228,73300.25392571428,162380.42225357142,299727.497881,0.41252855086484397,0.186219786291601,0.10088646435104694,0.9655434181369,-0.0004437956441361024,0.02241142910321197,0.024859803570069144,0.036397979755775293
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,-0.0098711090289052,0.035820604186550614,9.743879346053377e-05,0.0098711090289052,27979.010000000002,27864.81428571429,25483.572666666667,28073.29833729942,27535.43335551209,26259.181363600874,-0.00044369718141634706,0.015585191231934026,-0.011290504645732002,71542.24726714285,138473.1841378571,290307.87985,0.5222879955178721,0.26984038211182165,0.12871044678259014,0.9560124337843289,-0.009920151427765589,0.022178996893859017,0.022944520296091116,0.03504681452215149
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,-0.013200046713263913,0.03600452181198665,0.00017424123323234945,0.013200046713263913,28075.45142857143,27870.742142857143,25665.353666666666,28004.973752974565,27570.70890811048,26358.589017562106,-0.0098711090289052,-0.00044369718141634706,0.015585191231934026,70276.61084857144,110030.45416071426,288905.300941,1.1266908448475579,0.7196190786811345,0.27406909389374645,0.9433930249999146,-0.013287941665064196,0.01876265424004876,0.0231033619162669,0.035228567098162265
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,0.013146402877697971,0.0360078836620817,0.0001728279086227455,0.013146402877697971,28204.65142857143,27875.027857142853,25856.528,28045.097814730925,27650.010387029084,26475.161984171005,-0.013200046713263913,-0.0098711090289052,-0.00044369718141634706,66150.91277714286,83515.65521142854,285401.327576,0.7516533759331685,0.5953680993596013,0.1742197814295706,0.9557952497785737,0.013060738888803769,0.01911326509359273,0.02306535442413316,0.03523737097814652
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,0.00016119028015504355,0.035999106251338446,2.5982306416461426e-08,0.00016119028015504355,28179.13857142857,27940.67357142857,26048.528333333332,28076.325861048193,27719.34366875854,26584.507017450294,0.013146402877697971,-0.013200046713263913,-0.0098711090289052,62043.98238285714,71845.95766571428,280634.1881676667,0.9789450158954,0.8453871211878174,0.21642996427688238,0.9559493146826563,0.00016117729039777373,0.011605852010283675,0.021275903155259863,0.035229063591496516
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,-0.004834574073633635,0.03593038586096687,2.337310647345052e-05,0.004834574073633635,28179.894285714287,27921.98857142857,26243.057000000004,28065.69939578615,27761.273846257405,26678.0110808406,0.00016119028015504355,0.013146402877697971,-0.013200046713263913,53651.62767857143,65522.33919785712,272220.82618466666,0.7477676142530825,0.6122942208893555,0.14737648912572354,0.9513277069101838,-0.004846298430313922,0.010866094439249309,0.018741136507301984,0.035161120740782745
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,-0.004547721288072681,0.035554624145577536,2.068176891398945e-05,0.004547721288072681,28100.032857142858,27954.264285714286,26449.753333333334,28025.85704683961,27780.61466675642,26757.257462721853,-0.004834574073633635,0.00016119028015504355,0.013146402877697971,46017.90946142857,61130.91265714284,262997.5435563333,0.5380968879248017,0.4050666478493459,0.09415332757545712,0.947001333645535,-0.004558093631494842,0.008503402931920522,0.016787427127280548,0.03478073768999982
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,0.0011484849494720617,0.03299094613548061,1.3190176791638442e-06,0.0011484849494720617,28026.554285714286,27988.22357142857,26702.292,28003.98778512971,27801.650044522234,26833.458916739797,-0.004547721288072681,-0.004834574073633635,0.00016119028015504355,44480.98372142857,58890.618823571414,248858.2662733333,0.43793922076897746,0.33078218125639725,0.07827735699405777,0.9480889504243568,0.0011478259451553896,0.00859869643377438,0.016785629072902326,0.03204057558839866
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,0.013793927922807203,0.03274211110436226,0.00019027244753960025,0.013793927922807203,28048.252857142856,28013.63142857143,26974.72766666667,28083.930838847282,27871.264705252604,26929.607373724328,0.0011484849494720617,-0.004547721288072681,-0.004834574073633635,43790.341448571424,57666.29435785713,229327.422737,0.7428843880609035,0.5641278214986876,0.1418546487888096,0.9611668210709203,0.013699657615022787,0.009800585150688918,0.016473778224857964,0.03179755157280592
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,0.046377317135860574,0.03333950601675836,0.0014048737673180221,0.046377317135860574,28310.73,28193.090714285714,27280.781333333332,28472.28312913546,28106.741411218925,27104.299801225985,0.013793927922807203,0.0011484849494720617,-0.004547721288072681,42158.06261285714,56217.33673071426,217324.83076599997,1.6071436399294292,1.205216506867759,0.3117640168460676,1.0057431595521933,0.04533402443678369,0.017672570273719913,0.017752815057973628,0.032394289490486027
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,0.01899900598366777,0.031223016452695897,0.0003609622283674438,0.01899900598366777,28601.437142857143,28403.044285714284,27554.225,28904.317346851592,28385.898556389737,27304.049491469472,0.046377317135860574,0.013793927922807203,0.0011484849494720617,44767.70822714286,55459.31050214284,205226.33521033332,1.518730328231931,1.2259452127046007,0.3312931361382934,1.0248512798585583,0.01882077875793975,0.01801616255850952,0.018055098735159876,0.030367135030644154
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,-0.010342571394702404,0.02697622781272719,0.00010696878305451643,0.010342571394702404,28846.874285714286,28513.006428571425,27746.711333333333,29150.255510138697,28586.18808220444,27470.760492019832,0.01899900598366777,0.046377317135860574,0.013793927922807203,44955.11354,53499.54796142855,184365.0076076667,1.3802542052260602,1.1598132484172703,0.3365578170996681,1.014251682327669,-0.01039642744810898,0.019365151099854233,0.016088394960281537,0.026408369135229818
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,0.01625297317625396,0.026868734148586367,0.00026415913706803073,0.01625297317625396,29181.16285714286,28680.528571428575,27936.825666666664,29456.151632604022,28824.54167124385,27658.055944147585,-0.010342571394702404,0.01899900598366777,0.046377317135860574,46642.99463714286,50147.311157857126,162784.1137103333,1.113438742816991,1.035631145736174,0.31903676671062836,1.0307362877145112,0.016122307510293865,0.01856972040285531,0.015773319582344195,0.026299186423510135
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,0.003064808400913499,0.02653442133889895,9.393050534309958e-06,0.003064808400913499,29546.962857142855,28823.49785714286,28142.868000000002,29708.846224453016,29043.526781744673,27839.273625170325,0.01625297317625396,-0.010342571394702404,0.01899900598366777,53960.43758714286,49989.1735242857,145935.22919966665,1.4081463738556625,1.5200130180805134,0.5206706765508926,1.0338952969482251,0.003060121449609099,0.01767674260501509,0.015531560039280733,0.02596279790698336
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,-0.005640213831849872,0.0263276980927288,3.1812012068990616e-05,0.005640213831849872,29883.635714285712,28955.094999999998,28319.411666666667,29855.407168339763,29210.401877512053,27997.71339128837,0.003064808400913499,0.01625297317625396,-0.010342571394702404,54810.41546142857,49645.69959142855,132135.51194933333,0.4639594912010032,0.5122258862153394,0.1924525216184952,1.0280639063936932,-0.0056561799008818525,0.018572045844371922,0.015729532981951833,0.02574775525375931
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,0.0003155626868909245,0.020255580688758983,9.957980935781964e-08,0.0003155626868909245,30166.62,29107.43642857143,28416.395666666667,29967.71787625482,29356.301627177112,28146.54801120525,-0.005640213831849872,0.003064808400913499,0.01625297317625396,53939.10577714286,48864.723612857124,112201.22235966666,0.49003395290251134,0.5409217788565431,0.23557669572681586,1.0283883250022903,0.0003155129074574603,0.019000178655331903,0.015238868094018091,0.020118219811755638
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,-0.028852997807267244,0.020752059396495832,0.0008324954824661684,0.028852997807267244,30137.038571428573,29223.884285714284,28500.488333333335,29833.35590719112,29366.16407688683,28229.36878467588,0.0003155626868909245,-0.005640213831849872,0.003064808400913499,52323.069930000005,47240.56627142855,101707.98367733332,1.0787175015821935,1.1947742316572616,0.5549398309680447,0.9987162389159799,-0.02927742957203172,0.01640039486520384,0.017204499745819585,0.020631419558625155
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,0.03227085582293321,0.020348311492257704,0.0010414081355445421,0.03227085582293321,30162.694285714282,29382.065714285716,28580.726333333336,29970.01943039334,29501.343533301922,28368.119830825824,-0.028852997807267244,0.0003155626868909245,-0.005640213831849872,51468.04394857143,48117.87608785712,91372.58047066667,1.2047260704517415,1.2886041401076587,0.6785941036206745,1.0309456666700596,0.031761089816273014,0.01945243609605803,0.018623591762399215,0.020244662331136174
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,-0.04662450464937158,0.02261446128314653,0.0014048737673180221,0.05210366948529643,30006.841428571428,29426.85785714286,28616.729333333333,29676.789572795,29407.444395528335,28395.795970772546,0.03227085582293321,-0.028852997807267244,0.0003155626868909245,54971.75852714286,49963.43603357141,78345.82223166667,1.574908441709255,1.7327768751097952,1.10504279735553,0.9772296143965842,-0.046618942748186454,0.028381700955901517,0.024411177702563184,0.022623515275273405
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,-0.019218949130294316,0.02279467829356708,0.00036936800567284063,0.019218949130294316,29702.528571428567,29441.845714285715,28621.335333333336,29318.504679596248,29252.271809457892,28385.980101690446,-0.04662450464937158,0.03227085582293321,-0.028852997807267244,58535.32658571429,52589.16061142855,66877.46728233334,1.3133794275056212,1.461880981292803,1.1495515132988408,0.9584482881488791,-0.01940603406257324,0.027055521266342777,0.025008510041187475,0.022798727668049513
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,-0.03472674388756414,0.02300889631084878,0.0012059467410324733,0.03472674388756414,29244.801428571427,29395.882142857143,28621.730999999996,28804.588509697183,28987.014234863505,28313.519449968484,-0.019218949130294316,-0.04680237351712814,0.03227085582293321,58778.26564,56369.351613571416,61996.512447,1.3216580491809151,1.3781383974850745,1.2530506125874692,0.9251644999168587,-0.03534405077145486,0.027758767263649984,0.026781244667115938,0.023022030637794132
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686,0.020321067064179577,0.022202683639252038,0.00041294576662688395,0.020321067064179577,28890.76714285714,29387.20142857143,28605.779,28557.65388227289,28830.992336881707,28281.476259647938,-0.03472674388756414,-0.019218949130294316,-0.04680237351712814,60291.67769571429,57551.04657857142,58908.982069666665,0.5974903707574333,0.6259433842062062,0.611514502447145,0.9439648297650673,0.02011734939753218,0.03087438602362828,0.027407133946996,0.022245394515888264
